Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,matmul_kernel,AI_CORE,1,562,347.403,1775117019080323.345	,1775117019080670.748	
0,matmul_kernel,AI_CORE,1,563,347.837,1775117019080704.563	,1775117019081052.400	
0,matmul_kernel,AI_CORE,1,564,347.635,1775117019081081.687	,1775117019081429.322	
0,matmul_kernel,AI_CORE,1,565,350.405,1775117019081457.108	,1775117019081807.513	
0,matmul_kernel,AI_CORE,1,566,348.311,1775117019081834.914	,1775117019082183.225	
0,matmul_kernel,AI_CORE,1,567,348.97,1775117019082211.933	,1775117019082560.903	
0,matmul_kernel,AI_CORE,1,568,348.045,1775117019082589.126	,1775117019082937.171	
0,matmul_kernel,AI_CORE,1,569,346.549,1775117019083959.870	,1775117019084306.419	
0,matmul_kernel,AI_CORE,1,570,346.755,1775117019084336.899	,1775117019084683.654	
0,matmul_kernel,AI_CORE,1,571,349.322,1775117019084713.939	,1775117019085063.261	
0,matmul_kernel,AI_CORE,1,572,348.659,1775117019085091.466	,1775117019085440.125	
0,matmul_kernel,AI_CORE,1,573,348.043,1775117019085468.686	,1775117019085816.729	
0,matmul_kernel,AI_CORE,1,574,347.627,1775117019085847.839	,1775117019086195.466	
0,matmul_kernel,AI_CORE,1,575,348.096,1775117019086225.461	,1775117019086573.557	
0,matmul_kernel,AI_CORE,1,576,348.519,1775117019086601.320	,1775117019086949.839	
0,matmul_kernel,AI_CORE,1,577,348.974,1775117019086979.525	,1775117019087328.499	
0,matmul_kernel,AI_CORE,1,578,349.474,1775117019087362.036	,1775117019087711.510	
0,matmul_kernel,AI_CORE,1,579,346.967,1775117019087743.303	,1775117019088090.270	
0,matmul_kernel,AI_CORE,1,580,348.631,1775117019088119.555	,1775117019088468.186	
0,matmul_kernel,AI_CORE,1,581,348.942,1775117019088498.347	,1775117019088847.289	
0,matmul_kernel,AI_CORE,1,582,346.614,1775117019088876.054	,1775117019089222.668	
0,matmul_kernel,AI_CORE,1,583,348.05,1775117019089252.072	,1775117019089600.122	
0,matmul_kernel,AI_CORE,1,584,348.426,1775117019089630.860	,1775117019089979.286	
0,matmul_kernel,AI_CORE,1,585,348.305,1775117019090010.431	,1775117019090358.736	
0,matmul_kernel,AI_CORE,1,586,349.115,1775117019090392.442	,1775117019090741.557	
0,matmul_kernel,AI_CORE,1,587,349.063,1775117019090773.149	,1775117019091122.212	
0,matmul_kernel,AI_CORE,1,588,348.35,1775117019091150.750	,1775117019091499.100	
0,matmul_kernel,AI_CORE,1,589,350.838,1775117019091527.820	,1775117019091878.658	
0,matmul_kernel,AI_CORE,1,590,348.721,1775117019091906.626	,1775117019092255.347	
0,matmul_kernel,AI_CORE,1,591,348.097,1775117019092286.191	,1775117019092634.288	
0,matmul_kernel,AI_CORE,1,592,348.174,1775117019092664.588	,1775117019093012.762	
0,matmul_kernel,AI_CORE,1,593,348.708,1775117019093041.334	,1775117019093390.042	
0,matmul_kernel,AI_CORE,1,594,346.918,1775117019093418.992	,1775117019093765.910	
0,matmul_kernel,AI_CORE,1,595,347.288,1775117019093796.667	,1775117019094143.955	
0,matmul_kernel,AI_CORE,1,596,348.793,1775117019094171.787	,1775117019094520.580	
0,matmul_kernel,AI_CORE,1,597,347.085,1775117019094551.780	,1775117019094898.865	
0,matmul_kernel,AI_CORE,1,598,349.928,1775117019094929.097	,1775117019095279.025	
0,matmul_kernel,AI_CORE,1,599,349.929,1775117019095311.193	,1775117019095661.122	
0,matmul_kernel,AI_CORE,1,600,350.471,1775117019095693.466	,1775117019096043.937	
0,matmul_kernel,AI_CORE,1,601,348.749,1775117019096076.317	,1775117019096425.066	
0,matmul_kernel,AI_CORE,1,602,348.062,1775117019096453.186	,1775117019096801.248	
0,matmul_kernel,AI_CORE,1,603,351.018,1775117019096831.612	,1775117019097182.630	
0,matmul_kernel,AI_CORE,1,604,348.443,1775117019097208.935	,1775117019097557.378	
0,matmul_kernel,AI_CORE,1,605,349.819,1775117019097584.733	,1775117019097934.552	
0,matmul_kernel,AI_CORE,1,606,347.643,1775117019097961.633	,1775117019098309.276	
0,matmul_kernel,AI_CORE,1,607,350.223,1775117019098338.487	,1775117019098688.710	
0,matmul_kernel,AI_CORE,1,608,346.457,1775117019098716.050	,1775117019099062.507	
0,matmul_kernel,AI_CORE,1,609,349.429,1775117019099091.245	,1775117019099440.674	
0,matmul_kernel,AI_CORE,1,610,348.88,1775117019099466.731	,1775117019099815.611	
0,matmul_kernel,AI_CORE,1,611,350.862,1775117019099845.848	,1775117019100196.710	
0,matmul_kernel,AI_CORE,1,612,349.54,1775117019100223.325	,1775117019100572.865	
0,matmul_kernel,AI_CORE,1,613,351.271,1775117019100602.909	,1775117019100954.180	
0,matmul_kernel,AI_CORE,1,614,347.579,1775117019100983.217	,1775117019101330.796	
0,matmul_kernel,AI_CORE,1,615,347.183,1775117019101360.474	,1775117019101707.657	
0,matmul_kernel,AI_CORE,1,616,349.116,1775117019101743.061	,1775117019102092.177	
0,matmul_kernel,AI_CORE,1,617,349.229,1775117019102120.872	,1775117019102470.101	
0,matmul_kernel,AI_CORE,1,618,348.232,1775117019102500.408	,1775117019102848.640	
0,matmul_kernel,AI_CORE,1,619,350.165,1775117019102880.950	,1775117019103231.115	
0,matmul_kernel,AI_CORE,1,620,350.567,1775117019103263.205	,1775117019103613.772	
0,matmul_kernel,AI_CORE,1,621,348.4,1775117019103644.302	,1775117019103992.702	
0,matmul_kernel,AI_CORE,1,622,348.56,1775117019104022.783	,1775117019104371.343	
0,matmul_kernel,AI_CORE,1,623,347.306,1775117019104398.278	,1775117019104745.584	
0,matmul_kernel,AI_CORE,1,624,349.281,1775117019104774.526	,1775117019105123.807	
0,matmul_kernel,AI_CORE,1,625,348.517,1775117019105153.811	,1775117019105502.328	
0,matmul_kernel,AI_CORE,1,626,347.958,1775117019105530.519	,1775117019105878.477	
0,matmul_kernel,AI_CORE,1,627,350.182,1775117019105908.929	,1775117019106259.111	
0,matmul_kernel,AI_CORE,1,628,346.847,1775117019106286.421	,1775117019106633.268	
0,matmul_kernel,AI_CORE,1,629,347.36,1775117019106670.440	,1775117019107017.800	
0,matmul_kernel,AI_CORE,1,630,349.936,1775117019107046.714	,1775117019107396.650	
0,matmul_kernel,AI_CORE,1,631,351.27,1775117019107428.831	,1775117019107780.101	
0,matmul_kernel,AI_CORE,1,632,347.582,1775117019107809.608	,1775117019108157.190	
0,matmul_kernel,AI_CORE,1,633,349.913,1775117019108187.612	,1775117019108537.525	
0,matmul_kernel,AI_CORE,1,634,351.475,1775117019108566.832	,1775117019108918.307	
0,matmul_kernel,AI_CORE,1,635,346.996,1775117019108949.978	,1775117019109296.974	
0,matmul_kernel,AI_CORE,1,636,348.927,1775117019109323.098	,1775117019109672.025	
0,matmul_kernel,AI_CORE,1,637,350.02,1775117019109703.255	,1775117019110053.275	
0,matmul_kernel,AI_CORE,1,638,346.371,1775117019110079.442	,1775117019110425.813	
0,matmul_kernel,AI_CORE,1,639,348.542,1775117019110458.227	,1775117019110806.769	
0,matmul_kernel,AI_CORE,1,640,348.352,1775117019110837.667	,1775117019111186.019	
0,matmul_kernel,AI_CORE,1,641,348.265,1775117019111216.970	,1775117019111565.235	
0,matmul_kernel,AI_CORE,1,642,348.684,1775117019111592.269	,1775117019111940.953	
0,matmul_kernel,AI_CORE,1,643,350.878,1775117019111968.713	,1775117019112319.591	
0,matmul_kernel,AI_CORE,1,644,348.159,1775117019112349.195	,1775117019112697.354	
0,matmul_kernel,AI_CORE,1,645,347.93,1775117019112728.174	,1775117019113076.104	
0,matmul_kernel,AI_CORE,1,646,348.48,1775117019113105.355	,1775117019113453.835	
0,matmul_kernel,AI_CORE,1,647,348.412,1775117019113482.930	,1775117019113831.342	
0,matmul_kernel,AI_CORE,1,648,348.874,1775117019113861.658	,1775117019114210.532	
0,matmul_kernel,AI_CORE,1,649,348.253,1775117019114243.956	,1775117019114592.209	
0,matmul_kernel,AI_CORE,1,650,349.293,1775117019114623.189	,1775117019114972.482	
0,matmul_kernel,AI_CORE,1,651,346.374,1775117019115003.521	,1775117019115349.895	
0,matmul_kernel,AI_CORE,1,652,352.542,1775117019115378.504	,1775117019115731.046	
0,matmul_kernel,AI_CORE,1,653,348.414,1775117019115762.011	,1775117019116110.425	
0,matmul_kernel,AI_CORE,1,654,350.073,1775117019116139.422	,1775117019116489.495	
0,matmul_kernel,AI_CORE,1,655,345.749,1775117019116519.587	,1775117019116865.336	
0,matmul_kernel,AI_CORE,1,656,346.396,1775117019116895.284	,1775117019117241.680	
0,matmul_kernel,AI_CORE,1,657,347.774,1775117019117269.735	,1775117019117617.509	
0,matmul_kernel,AI_CORE,1,658,347.472,1775117019117644.543	,1775117019117992.015	
0,matmul_kernel,AI_CORE,1,659,350.996,1775117019118026.092	,1775117019118377.088	
0,matmul_kernel,AI_CORE,1,660,349.043,1775117019118407.033	,1775117019118756.076	
0,matmul_kernel,AI_CORE,1,661,348.105,1775117019118789.137	,1775117019119137.242	
0,matmul_kernel,AI_CORE,1,662,349.271,1775117019119166.650	,1775117019119515.921	
0,matmul_kernel,AI_CORE,1,663,346.504,1775117019119547.750	,1775117019119894.254	
0,matmul_kernel,AI_CORE,1,664,348.301,1775117019119920.372	,1775117019120268.673	
0,matmul_kernel,AI_CORE,1,665,348.34,1775117019120294.990	,1775117019120643.330	
0,matmul_kernel,AI_CORE,1,666,349.221,1775117019120748.028	,1775117019121097.249	
0,matmul_kernel,AI_CORE,1,667,347.693,1775117019121148.526	,1775117019121496.219	
0,matmul_kernel,AI_CORE,1,668,347.638,1775117019121534.616	,1775117019121882.254	
0,matmul_kernel,AI_CORE,1,669,347.663,1775117019121919.213	,1775117019122266.876	
0,matmul_kernel,AI_CORE,1,670,347.746,1775117019122298.004	,1775117019122645.750	
0,matmul_kernel,AI_CORE,1,671,348.103,1775117019122682.864	,1775117019123030.967	
0,matmul_kernel,AI_CORE,1,672,347.921,1775117019123061.639	,1775117019123409.560	
0,matmul_kernel,AI_CORE,1,673,348.603,1775117019123443.277	,1775117019123791.880	
0,matmul_kernel,AI_CORE,1,674,346.44,1775117019123825.185	,1775117019124171.625	
0,matmul_kernel,AI_CORE,1,675,348.853,1775117019124201.227	,1775117019124550.080	
0,matmul_kernel,AI_CORE,1,676,353.24,1775117019124584.584	,1775117019124937.824	
0,matmul_kernel,AI_CORE,1,677,346.794,1775117019124969.781	,1775117019125316.575	
0,matmul_kernel,AI_CORE,1,678,347.115,1775117019125345.726	,1775117019125692.841	
0,matmul_kernel,AI_CORE,1,679,348.827,1775117019125726.269	,1775117019126075.096	
0,matmul_kernel,AI_CORE,1,680,348.511,1775117019126106.137	,1775117019126454.648	
0,matmul_kernel,AI_CORE,1,681,345.648,1775117019126487.589	,1775117019126833.237	
0,matmul_kernel,AI_CORE,1,682,348.4,1775117019126866.005	,1775117019127214.405	
0,matmul_kernel,AI_CORE,1,683,348.456,1775117019127243.379	,1775117019127591.835	
0,matmul_kernel,AI_CORE,1,684,349.008,1775117019127621.830	,1775117019127970.838	
0,matmul_kernel,AI_CORE,1,685,348.721,1775117019128003.442	,1775117019128352.163	
0,matmul_kernel,AI_CORE,1,686,348.377,1775117019128380.896	,1775117019128729.273	
0,matmul_kernel,AI_CORE,1,687,347.303,1775117019128760.714	,1775117019129108.017	
0,matmul_kernel,AI_CORE,1,688,349.544,1775117019129138.780	,1775117019129488.324	
0,matmul_kernel,AI_CORE,1,689,347.086,1775117019129524.327	,1775117019129871.413	
0,matmul_kernel,AI_CORE,1,690,347.469,1775117019129901.254	,1775117019130248.723	
0,matmul_kernel,AI_CORE,1,691,346.585,1775117019130284.401	,1775117019130630.986	
0,matmul_kernel,AI_CORE,1,692,348.044,1775117019130661.803	,1775117019131009.847	
0,matmul_kernel,AI_CORE,1,693,347.098,1775117019131040.990	,1775117019131388.088	
0,matmul_kernel,AI_CORE,1,694,347.854,1775117019131419.075	,1775117019131766.929	
0,matmul_kernel,AI_CORE,1,695,349.024,1775117019131800.918	,1775117019132149.942	
0,matmul_kernel,AI_CORE,1,696,347.485,1775117019132181.153	,1775117019132528.638	
0,matmul_kernel,AI_CORE,1,697,347.86,1775117019132558.750	,1775117019132906.610	
0,matmul_kernel,AI_CORE,1,698,349.984,1775117019132935.894	,1775117019133285.878	
0,matmul_kernel,AI_CORE,1,699,350.341,1775117019133319.664	,1775117019133670.005	
0,matmul_kernel,AI_CORE,1,700,349.267,1775117019133701.302	,1775117019134050.569	
0,matmul_kernel,AI_CORE,1,701,348.149,1775117019134079.171	,1775117019134427.320	
0,matmul_kernel,AI_CORE,1,702,349.089,1775117019134457.213	,1775117019134806.302	
0,matmul_kernel,AI_CORE,1,703,347.844,1775117019134835.420	,1775117019135183.264	
0,matmul_kernel,AI_CORE,1,704,347.241,1775117019135213.616	,1775117019135560.857	
0,matmul_kernel,AI_CORE,1,705,348.354,1775117019135589.343	,1775117019135937.697	
0,matmul_kernel,AI_CORE,1,706,350.557,1775117019135969.283	,1775117019136319.840	
0,matmul_kernel,AI_CORE,1,707,348.366,1775117019136349.845	,1775117019136698.211	
0,matmul_kernel,AI_CORE,1,708,348.078,1775117019136727.831	,1775117019137075.909	
0,matmul_kernel,AI_CORE,1,709,349.972,1775117019137108.250	,1775117019137458.222	
0,matmul_kernel,AI_CORE,1,710,347.258,1775117019137488.697	,1775117019137835.955	
0,matmul_kernel,AI_CORE,1,711,350.279,1775117019137868.633	,1775117019138218.912	
0,matmul_kernel,AI_CORE,1,712,346.823,1775117019138252.049	,1775117019138598.872	
0,matmul_kernel,AI_CORE,1,713,347.576,1775117019138627.375	,1775117019138974.951	
0,matmul_kernel,AI_CORE,1,714,346.53,1775117019139009.107	,1775117019139355.637	
0,matmul_kernel,AI_CORE,1,715,351.237,1775117019139388.860	,1775117019139740.097	
0,matmul_kernel,AI_CORE,1,716,347.494,1775117019139771.867	,1775117019140119.361	
0,matmul_kernel,AI_CORE,1,717,348.389,1775117019140147.940	,1775117019140496.329	
0,matmul_kernel,AI_CORE,1,718,349.809,1775117019140522.195	,1775117019140872.004	
0,matmul_kernel,AI_CORE,1,719,348.965,1775117019140903.737	,1775117019141252.702	
0,matmul_kernel,AI_CORE,1,720,348.705,1775117019141281.538	,1775117019141630.243	
0,matmul_kernel,AI_CORE,1,721,347.278,1775117019141657.489	,1775117019142004.767	
0,matmul_kernel,AI_CORE,1,722,347.504,1775117019142034.986	,1775117019142382.490	
0,matmul_kernel,AI_CORE,1,723,348.278,1775117019142413.241	,1775117019142761.519	
0,matmul_kernel,AI_CORE,1,724,347.839,1775117019142788.174	,1775117019143136.013	
0,matmul_kernel,AI_CORE,1,725,350.361,1775117019143163.542	,1775117019143513.903	
0,matmul_kernel,AI_CORE,1,726,348.246,1775117019143544.392	,1775117019143892.638	
0,matmul_kernel,AI_CORE,1,727,346.672,1775117019143925.859	,1775117019144272.531	
0,matmul_kernel,AI_CORE,1,728,347.394,1775117019144301.946	,1775117019144649.340	
0,matmul_kernel,AI_CORE,1,729,349.842,1775117019144688.006	,1775117019145037.848	
0,matmul_kernel,AI_CORE,1,730,347.703,1775117019145069.526	,1775117019145417.229	
0,matmul_kernel,AI_CORE,1,731,347.288,1775117019145445.690	,1775117019145792.978	
0,matmul_kernel,AI_CORE,1,732,348.277,1775117019145824.205	,1775117019146172.482	
0,matmul_kernel,AI_CORE,1,733,349.483,1775117019146198.988	,1775117019146548.471	
0,matmul_kernel,AI_CORE,1,734,348.274,1775117019146574.971	,1775117019146923.245	
0,matmul_kernel,AI_CORE,1,735,345.616,1775117019146954.588	,1775117019147300.204	
0,matmul_kernel,AI_CORE,1,736,348.339,1775117019147330.181	,1775117019147678.520	
0,matmul_kernel,AI_CORE,1,737,348.704,1775117019147708.338	,1775117019148057.042	
0,matmul_kernel,AI_CORE,1,738,347.96,1775117019148086.277	,1775117019148434.237	
0,matmul_kernel,AI_CORE,1,739,348.483,1775117019148467.041	,1775117019148815.524	
0,matmul_kernel,AI_CORE,1,740,346.297,1775117019148842.628	,1775117019149188.925	
0,matmul_kernel,AI_CORE,1,741,349.587,1775117019149219.327	,1775117019149568.914	
0,matmul_kernel,AI_CORE,1,742,348.919,1775117019149601.487	,1775117019149950.406	
0,matmul_kernel,AI_CORE,1,743,349.182,1775117019149978.823	,1775117019150328.005	
0,matmul_kernel,AI_CORE,1,744,346.543,1775117019150359.630	,1775117019150706.173	
0,matmul_kernel,AI_CORE,1,745,347.384,1775117019150736.334	,1775117019151083.718	
0,matmul_kernel,AI_CORE,1,746,348.986,1775117019151111.668	,1775117019151460.654	
0,matmul_kernel,AI_CORE,1,747,351.639,1775117019151489.330	,1775117019151840.969	
0,matmul_kernel,AI_CORE,1,748,345.943,1775117019151869.366	,1775117019152215.309	
0,matmul_kernel,AI_CORE,1,749,349.888,1775117019152246.141	,1775117019152596.029	
0,matmul_kernel,AI_CORE,1,750,348.256,1775117019152624.726	,1775117019152972.982	
0,matmul_kernel,AI_CORE,1,751,347.725,1775117019153002.710	,1775117019153350.435	
0,matmul_kernel,AI_CORE,1,752,349.007,1775117019153376.155	,1775117019153725.162	
0,matmul_kernel,AI_CORE,1,753,346.636,1775117019153755.201	,1775117019154101.837	
0,matmul_kernel,AI_CORE,1,754,350.417,1775117019154130.603	,1775117019154481.020	
0,matmul_kernel,AI_CORE,1,755,348.166,1775117019154509.886	,1775117019154858.052	
0,matmul_kernel,AI_CORE,1,756,347.971,1775117019154886.331	,1775117019155234.302	
0,matmul_kernel,AI_CORE,1,757,349.944,1775117019155262.404	,1775117019155612.348	
0,matmul_kernel,AI_CORE,1,758,348.063,1775117019155638.149	,1775117019155986.212	
0,matmul_kernel,AI_CORE,1,759,351.077,1775117019156019.817	,1775117019156370.894	
0,matmul_kernel,AI_CORE,1,760,350.894,1775117019156399.972	,1775117019156750.866	
0,matmul_kernel,AI_CORE,1,761,347.122,1775117019156783.266	,1775117019157130.388	
0,matmul_kernel,AI_CORE,1,762,348.218,1775117019157158.204	,1775117019157506.422	
0,matmul_kernel,AI_CORE,1,763,349.187,1775117019157533.676	,1775117019157882.863	
0,matmul_kernel,AI_CORE,1,764,350.474,1775117019157909.559	,1775117019158260.033	
0,matmul_kernel,AI_CORE,1,765,346.232,1775117019158291.435	,1775117019158637.667	
0,matmul_kernel,AI_CORE,1,766,348.134,1775117019158670.728	,1775117019159018.862	
0,matmul_kernel,AI_CORE,1,767,348.22,1775117019159049.290	,1775117019159397.510	
0,matmul_kernel,AI_CORE,1,768,348.114,1775117019159427.465	,1775117019159775.579	
0,matmul_kernel,AI_CORE,1,769,350.185,1775117019159806.715	,1775117019160156.900	
0,matmul_kernel,AI_CORE,1,770,347.066,1775117019160185.877	,1775117019160532.943	
0,matmul_kernel,AI_CORE,1,771,349.034,1775117019160561.040	,1775117019160910.074	
0,matmul_kernel,AI_CORE,1,772,347.294,1775117019160937.848	,1775117019161285.142	
0,matmul_kernel,AI_CORE,1,773,348.341,1775117019161316.728	,1775117019161665.069	
0,matmul_kernel,AI_CORE,1,774,345.395,1775117019161700.617	,1775117019162046.012	
0,matmul_kernel,AI_CORE,1,775,347.848,1775117019162074.855	,1775117019162422.703	
0,matmul_kernel,AI_CORE,1,776,348.814,1775117019162454.095	,1775117019162802.909	
0,matmul_kernel,AI_CORE,1,777,347.478,1775117019162831.975	,1775117019163179.453	
0,matmul_kernel,AI_CORE,1,778,347.578,1775117019163209.476	,1775117019163557.054	
0,matmul_kernel,AI_CORE,1,779,348.286,1775117019163586.329	,1775117019163934.615	
0,matmul_kernel,AI_CORE,1,780,351.917,1775117019163966.184	,1775117019164318.101	
0,matmul_kernel,AI_CORE,1,781,349.65,1775117019164347.027	,1775117019164696.677	
0,matmul_kernel,AI_CORE,1,782,347.532,1775117019164728.324	,1775117019165075.856	
0,matmul_kernel,AI_CORE,1,783,350.036,1775117019165102.956	,1775117019165452.992	
0,matmul_kernel,AI_CORE,1,784,350.214,1775117019165481.766	,1775117019165831.980	
0,matmul_kernel,AI_CORE,1,785,347.805,1775117019165860.591	,1775117019166208.396	
0,matmul_kernel,AI_CORE,1,786,348.652,1775117019166236.599	,1775117019166585.251	
0,matmul_kernel,AI_CORE,1,787,349.262,1775117019166616.115	,1775117019166965.377	
0,matmul_kernel,AI_CORE,1,788,347.974,1775117019166991.799	,1775117019167339.773	
0,matmul_kernel,AI_CORE,1,789,347.741,1775117019167373.121	,1775117019167720.862	
0,matmul_kernel,AI_CORE,1,790,346.72,1775117019167749.295	,1775117019168096.015	
0,matmul_kernel,AI_CORE,1,791,349.962,1775117019168125.302	,1775117019168475.264	
0,matmul_kernel,AI_CORE,1,792,348.416,1775117019168506.112	,1775117019168854.528	
0,matmul_kernel,AI_CORE,1,793,351.0,1775117019168886.730	,1775117019169237.730	
0,matmul_kernel,AI_CORE,1,794,347.006,1775117019169266.759	,1775117019169613.765	
0,matmul_kernel,AI_CORE,1,795,350.825,1775117019169645.773	,1775117019169996.598	
0,matmul_kernel,AI_CORE,1,796,349.358,1775117019170025.328	,1775117019170374.686	
0,matmul_kernel,AI_CORE,1,797,348.086,1775117019170405.215	,1775117019170753.301	
0,matmul_kernel,AI_CORE,1,798,348.055,1775117019170782.269	,1775117019171130.324	
0,matmul_kernel,AI_CORE,1,799,347.594,1775117019171159.982	,1775117019171507.576	
0,matmul_kernel,AI_CORE,1,800,347.553,1775117019171534.448	,1775117019171882.001	
0,matmul_kernel,AI_CORE,1,801,347.164,1775117019171910.812	,1775117019172257.976	
0,matmul_kernel,AI_CORE,1,802,346.824,1775117019172288.237	,1775117019172635.061	
0,matmul_kernel,AI_CORE,1,803,349.71,1775117019172669.368	,1775117019173019.078	
0,matmul_kernel,AI_CORE,1,804,350.322,1775117019173052.701	,1775117019173403.023	
0,matmul_kernel,AI_CORE,1,805,348.765,1775117019173433.387	,1775117019173782.152	
0,matmul_kernel,AI_CORE,1,806,348.051,1775117019173812.040	,1775117019174160.091	
0,matmul_kernel,AI_CORE,1,807,349.551,1775117019174191.753	,1775117019174541.304	
0,matmul_kernel,AI_CORE,1,808,350.164,1775117019174570.663	,1775117019174920.827	
0,matmul_kernel,AI_CORE,1,809,349.971,1775117019174952.613	,1775117019175302.584	
0,matmul_kernel,AI_CORE,1,810,346.326,1775117019175332.504	,1775117019175678.830	
0,matmul_kernel,AI_CORE,1,811,350.232,1775117019175709.292	,1775117019176059.524	
0,matmul_kernel,AI_CORE,1,812,346.386,1775117019176091.456	,1775117019176437.842	
0,matmul_kernel,AI_CORE,1,813,348.753,1775117019176469.148	,1775117019176817.901	
0,matmul_kernel,AI_CORE,1,814,348.287,1775117019176846.084	,1775117019177194.371	
0,matmul_kernel,AI_CORE,1,815,347.856,1775117019177224.909	,1775117019177572.765	
0,matmul_kernel,AI_CORE,1,816,349.317,1775117019177603.435	,1775117019177952.752	
0,matmul_kernel,AI_CORE,1,817,346.822,1775117019177987.011	,1775117019178333.833	
0,matmul_kernel,AI_CORE,1,818,347.156,1775117019178361.417	,1775117019178708.573	
0,matmul_kernel,AI_CORE,1,819,347.821,1775117019178746.197	,1775117019179094.018	
0,matmul_kernel,AI_CORE,1,820,349.746,1775117019179120.654	,1775117019179470.400	
0,matmul_kernel,AI_CORE,1,821,348.286,1775117019179499.434	,1775117019179847.720	
0,matmul_kernel,AI_CORE,1,822,348.063,1775117019179875.888	,1775117019180223.951	
0,matmul_kernel,AI_CORE,1,823,348.487,1775117019180255.226	,1775117019180603.713	
0,matmul_kernel,AI_CORE,1,824,347.003,1775117019180634.601	,1775117019180981.604	
0,matmul_kernel,AI_CORE,1,825,348.64,1775117019181011.960	,1775117019181360.600	
0,matmul_kernel,AI_CORE,1,826,346.635,1775117019181392.062	,1775117019181738.697	
0,matmul_kernel,AI_CORE,1,827,348.613,1775117019181768.584	,1775117019182117.197	
0,matmul_kernel,AI_CORE,1,828,349.016,1775117019182143.275	,1775117019182492.291	
0,matmul_kernel,AI_CORE,1,829,348.167,1775117019182522.141	,1775117019182870.308	
0,matmul_kernel,AI_CORE,1,830,347.192,1775117019182901.192	,1775117019183248.384	
0,matmul_kernel,AI_CORE,1,831,348.904,1775117019183276.604	,1775117019183625.508	
0,matmul_kernel,AI_CORE,1,832,348.284,1775117019183656.840	,1775117019184005.124	
0,matmul_kernel,AI_CORE,1,833,348.623,1775117019184034.235	,1775117019184382.858	
0,matmul_kernel,AI_CORE,1,834,349.219,1775117019184415.951	,1775117019184765.170	
0,matmul_kernel,AI_CORE,1,835,348.696,1775117019184793.272	,1775117019185141.968	
0,matmul_kernel,AI_CORE,1,836,349.865,1775117019185171.864	,1775117019185521.729	
0,matmul_kernel,AI_CORE,1,837,346.174,1775117019185551.992	,1775117019185898.166	
0,matmul_kernel,AI_CORE,1,838,351.221,1775117019185929.276	,1775117019186280.497	
0,matmul_kernel,AI_CORE,1,839,349.812,1775117019186310.834	,1775117019186660.646	
0,matmul_kernel,AI_CORE,1,840,348.287,1775117019186691.665	,1775117019187039.952	
0,matmul_kernel,AI_CORE,1,841,347.926,1775117019187067.896	,1775117019187415.822	
0,matmul_kernel,AI_CORE,1,842,346.537,1775117019187445.498	,1775117019187792.035	
0,matmul_kernel,AI_CORE,1,843,346.375,1775117019187824.515	,1775117019188170.890	
0,matmul_kernel,AI_CORE,1,844,349.465,1775117019188199.077	,1775117019188548.542	
0,matmul_kernel,AI_CORE,1,845,347.621,1775117019188578.481	,1775117019188926.102	
0,matmul_kernel,AI_CORE,1,846,346.945,1775117019188955.002	,1775117019189301.947	
0,matmul_kernel,AI_CORE,1,847,348.854,1775117019189331.168	,1775117019189680.022	
0,matmul_kernel,AI_CORE,1,848,346.884,1775117019189710.210	,1775117019190057.094	
0,matmul_kernel,AI_CORE,1,849,349.827,1775117019190085.072	,1775117019190434.899	
0,matmul_kernel,AI_CORE,1,850,349.128,1775117019190465.335	,1775117019190814.463	
0,matmul_kernel,AI_CORE,1,851,348.646,1775117019190845.209	,1775117019191193.855	
0,matmul_kernel,AI_CORE,1,852,347.668,1775117019191224.556	,1775117019191572.224	
0,matmul_kernel,AI_CORE,1,853,346.804,1775117019191601.721	,1775117019191948.525	
0,matmul_kernel,AI_CORE,1,854,348.275,1775117019191981.031	,1775117019192329.306	
0,matmul_kernel,AI_CORE,1,855,350.855,1775117019192357.957	,1775117019192708.812	
0,matmul_kernel,AI_CORE,1,856,345.875,1775117019192739.813	,1775117019193085.688	
0,matmul_kernel,AI_CORE,1,857,350.524,1775117019193119.312	,1775117019193469.836	
0,matmul_kernel,AI_CORE,1,858,347.255,1775117019193501.191	,1775117019193848.446	
0,matmul_kernel,AI_CORE,1,859,349.554,1775117019193881.087	,1775117019194230.641	
0,matmul_kernel,AI_CORE,1,860,346.912,1775117019194258.112	,1775117019194605.024	
0,matmul_kernel,AI_CORE,1,861,349.105,1775117019194632.757	,1775117019194981.862	
0,matmul_kernel,AI_CORE,1,862,346.309,1775117019195009.477	,1775117019195355.786	
0,matmul_kernel,AI_CORE,1,863,347.528,1775117019195385.578	,1775117019195733.106	
0,matmul_kernel,AI_CORE,1,864,347.808,1775117019195763.502	,1775117019196111.310	
0,matmul_kernel,AI_CORE,1,865,350.095,1775117019196138.899	,1775117019196488.994	
0,matmul_kernel,AI_CORE,1,866,346.612,1775117019196516.243	,1775117019196862.855	
0,matmul_kernel,AI_CORE,1,867,348.274,1775117019196892.907	,1775117019197241.181	
0,matmul_kernel,AI_CORE,1,868,347.763,1775117019197269.801	,1775117019197617.564	
0,matmul_kernel,AI_CORE,1,869,348.054,1775117019197647.734	,1775117019197995.788	
0,matmul_kernel,AI_CORE,1,870,349.072,1775117019198027.032	,1775117019198376.104	
0,matmul_kernel,AI_CORE,1,871,349.881,1775117019198404.494	,1775117019198754.375	
